Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Number_Of_Years,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
15.15,low,0.027774002,Baking_Goods,152.3708,5,small,tier_2,supermarket_type1,3159.8868
12.6,reg,0.07278643,Frozen_Foods,49.4376,24,small,tier_1,grocery_store,191.7504
12.6,low,0.029640604,Fruits_and_Vegetables,40.8138,24,medium,tier_3,supermarket_type3,1543.3244
8.355,low,0.187939003,Canned,146.9418,7,medium,tier_2,supermarket_type1,1029.9926
12.15,low,0.14492016,Health_and_Hygiene,224.4404,22,high,tier_3,supermarket_type1,1800.3232
17.25,reg,0.125419157,Breakfast,40.048,10,medium,tier_1,supermarket_type1,399.48
6.46,reg,0.049121972,Fruits_and_Vegetables,144.6102,22,high,tier_3,supermarket_type1,2916.204
12.6,low,0.0,Dairy,175.3028,24,medium,tier_3,supermarket_type3,3719.1588
5.78,reg,0.074149074,Snack_Foods,262.2568,12,small,tier_1,supermarket_type1,5273.136
18.7,low,0.04604992,Health_and_Hygiene,151.9682,22,high,tier_3,supermarket_type1,3354.3004
19.2,low,0.035384612,Snack_Foods,180.3318,2,high,tier_2,supermarket_type1,3428.2042
12.6,low,0.038340116,Snack_Foods,240.1564,24,medium,tier_3,supermarket_type3,6501.8699
12.6,low,0.0,Baking_Goods,81.8618,24,small,tier_1,grocery_store,161.1236
12.6,low,0.049080853,Fruits_and_Vegetables,147.7734,24,medium,tier_3,supermarket_type3,4602.6754
12.6,low,0.076183667,Household,245.646,24,medium,tier_3,supermarket_type3,3695.19
7.35,low,0.028711412,Fruits_and_Vegetables,39.9454,0,medium,tier_3,supermarket_type2,377.5086
20.35,reg,0.0,Meat,81.6276,12,small,tier_1,supermarket_type1,1787.0072
12.6,low,0.12517151,Fruits_and_Vegetables,88.9198,24,medium,tier_3,supermarket_type3,3139.9128
17.85,low,0.037826873,Soft_Drinks,189.7188,12,small,tier_1,supermarket_type1,2285.0256
4.615,reg,0.101747034,Canned,231.33,22,high,tier_3,supermarket_type1,4660.6
15.0,low,0.0,Snack_Foods,47.2744,5,small,tier_2,supermarket_type1,679.116
12.6,reg,0.075142108,Breads,145.8444,24,medium,tier_3,supermarket_type3,3773.7544
12.1,reg,0.061424738,Soft_Drinks,56.7614,0,medium,tier_3,supermarket_type2,1049.9666
11.65,low,0.040597054,Fruits_and_Vegetables,187.324,7,medium,tier_2,supermarket_type1,1864.24
12.6,low,0.041556697,Baking_Goods,104.4332,24,small,tier_1,grocery_store,307.5996
15.5,reg,0.126791761,Baking_Goods,262.1568,11,small,tier_3,grocery_store,527.3136
9.195,reg,0.117484834,Snack_Foods,158.5578,12,small,tier_1,supermarket_type1,2406.867
15.1,reg,0.106097275,Fruits_and_Vegetables,43.2796,0,medium,tier_3,supermarket_type2,123.8388
5.095,reg,0.129395895,Snack_Foods,140.3838,22,high,tier_3,supermarket_type1,1826.2894
15.1,reg,0.100265027,Fruits_and_Vegetables,142.5786,0,medium,tier_3,supermarket_type2,3323.0078
12.1,low,0.011557563,Dairy,165.3526,10,medium,tier_1,supermarket_type1,3453.5046
6.235,low,0.119157788,Household,263.791,0,medium,tier_3,supermarket_type2,2103.928
15.0,low,0.077622622,Breads,121.8414,11,medium,tier_3,grocery_store,243.6828
12.6,low,0.041194986,Fruits_and_Vegetables,39.1164,24,medium,tier_3,supermarket_type3,1235.7248
10.65,reg,0.085135953,Snack_Foods,232.3668,12,small,tier_1,supermarket_type1,3685.8688
9.8,reg,0.106816919,Fruits_and_Vegetables,114.2492,11,small,tier_3,grocery_store,463.3968
18.25,low,0.04421348,Hard_Drinks,173.408,22,high,tier_3,supermarket_type1,1038.648
12.6,low,0.013745883,Frozen_Foods,62.0168,24,medium,tier_3,supermarket_type3,1534.0032
19.6,low,0.094308058,Household,251.8698,10,medium,tier_1,supermarket_type1,3551.3772
17.0,reg,0.026622757,Canned,144.247,7,medium,tier_2,supermarket_type1,3149.234
9.6,reg,0.014234595,Snack_Foods,190.2872,10,medium,tier_1,supermarket_type1,4727.18
8.51,reg,0.078526225,Snack_Foods,173.5422,10,medium,tier_1,supermarket_type1,5000.8238
5.88,low,0.0249887,Household,150.3392,0,medium,tier_3,supermarket_type2,447.4176
8.905,low,0.143712172,Frozen_Foods,60.2878,0,medium,tier_3,supermarket_type2,1151.1682
12.6,reg,0.067373081,Breads,258.8988,24,medium,tier_3,supermarket_type3,3083.9856
8.85,low,0.053822086,Fruits_and_Vegetables,183.8292,22,high,tier_3,supermarket_type1,2554.0088
20.7,low,0.043011277,Dairy,177.2028,0,medium,tier_3,supermarket_type2,3364.9532
12.6,low,0.123557061,Household,216.6192,24,small,tier_1,grocery_store,215.7192
6.3,low,0.127968205,Canned,209.627,0,medium,tier_3,supermarket_type2,3984.813
17.5,reg,0.007570599,Dairy,144.6102,0,medium,tier_3,supermarket_type2,2187.153
12.6,reg,0.0,Canned,92.312,24,small,tier_1,grocery_store,372.848
5.765,low,0.081996785,Baking_Goods,40.1164,5,small,tier_2,supermarket_type1,540.6296
17.75,reg,0.067777778,Baking_Goods,186.924,0,medium,tier_3,supermarket_type2,3169.208
5.035,reg,0.080362549,Breads,229.0036,2,medium,tier_2,supermarket_type1,4326.3684
8.355,low,0.013929059,Baking_Goods,94.1462,12,small,tier_1,supermarket_type1,2221.1088
6.13,low,0.077169953,Dairy,63.0536,2,small,tier_2,supermarket_type1,1225.072
10.5,reg,0.0,Baking_Goods,143.3128,12,small,tier_1,supermarket_type1,1438.128
12.5,low,0.112681821,Canned,119.144,0,medium,tier_3,supermarket_type2,3235.788
12.6,low,0.10080442,Baking_Goods,45.4744,24,medium,tier_3,supermarket_type3,1041.3112
20.75,low,0.02512588,Health_and_Hygiene,150.4734,5,small,tier_2,supermarket_type1,890.8404
12.6,reg,0.122519571,Snack_Foods,93.0436,24,medium,tier_3,supermarket_type3,2363.59
13.35,reg,0.15021128,Snack_Foods,179.066,2,medium,tier_2,supermarket_type1,2696.49
7.96,low,0.028357839,Canned,163.2894,5,small,tier_2,supermarket_type1,4530.1032
8.92,low,0.130663423,Household,175.237,2,small,tier_2,supermarket_type1,2117.244
6.635,reg,0.006335942,Baking_Goods,121.8098,10,medium,tier_1,supermarket_type1,2048.6666
15.5,low,0.032845997,Baking_Goods,106.7938,22,high,tier_3,supermarket_type1,3215.814
6.13,low,0.076735903,Dairy,62.4536,12,small,tier_1,supermarket_type1,1225.072
7.315,low,0.01530184,Snack_Foods,154.434,12,small,tier_1,supermarket_type1,1378.206
16.0,reg,0.029377239,Meat,46.1718,11,small,tier_3,grocery_store,94.5436
16.85,low,0.195979015,Snack_Foods,146.576,11,small,tier_3,grocery_store,439.428
15.85,low,0.137053947,Canned,94.4094,0,medium,tier_3,supermarket_type2,1047.3034
15.0,low,0.0,Snack_Foods,43.4744,12,small,tier_1,supermarket_type1,543.2928
19.1,low,0.177236497,Household,172.3422,5,small,tier_2,supermarket_type1,2586.633
19.0,low,0.111830282,Frozen_Foods,105.4622,22,high,tier_3,supermarket_type1,952.7598
13.5,low,0.0,Baking_Goods,84.654,10,medium,tier_1,supermarket_type1,1211.756
16.75,reg,0.008204465,Canned,99.8674,10,medium,tier_1,supermarket_type1,2342.9502
12.6,reg,0.02439015,Breads,95.9068,24,medium,tier_3,supermarket_type3,3207.8244
9.195,reg,0.064143995,Frozen_Foods,85.9566,7,medium,tier_2,supermarket_type1,1691.132
19.35,low,0.033275634,Meat,173.8738,2,medium,tier_2,supermarket_type1,2432.8332
11.8,reg,0.107662745,Dairy,224.1772,2,medium,tier_2,supermarket_type1,2890.9036
10.6,low,0.01115195,Breads,40.6454,2,medium,tier_2,supermarket_type1,167.7816
13.65,reg,0.013064516,Fruits_and_Vegetables,115.5834,7,medium,tier_2,supermarket_type1,1382.2008
14.85,reg,0.009954237,Snack_Foods,158.263,10,medium,tier_1,supermarket_type1,2659.871
12.6,low,0.021214364,Health_and_Hygiene,48.2034,24,small,tier_1,grocery_store,97.2068
13.5,reg,0.067859568,Dairy,60.1562,5,small,tier_2,supermarket_type1,1599.9174
5.635,low,0.103481775,Baking_Goods,150.005,7,small,tier_2,supermarket_type1,1797.66
7.405,low,0.015358176,Canned,92.4146,2,small,tier_2,supermarket_type1,1459.4336
12.6,low,0.195979015,Household,177.0712,24,small,tier_1,grocery_store,351.5424
11.35,low,0.030981392,Snack_Foods,51.9008,2,small,tier_2,supermarket_type1,708.4112
12.6,low,0.0,Soft_Drinks,153.8024,24,medium,tier_3,supermarket_type3,6501.8699
16.1,reg,0.013623294,Fruits_and_Vegetables,109.3596,7,medium,tier_2,supermarket_type1,1186.4556
17.7,reg,0.041098734,Fruits_and_Vegetables,80.9276,0,medium,tier_3,supermarket_type2,487.3656
13.1,low,0.01209726,Others,188.853,5,small,tier_2,supermarket_type1,3225.801
14.3,reg,0.034382602,Baking_Goods,96.5726,22,high,tier_3,supermarket_type1,2251.0698
12.6,low,0.035406842,Snack_Foods,244.317,24,medium,tier_3,supermarket_type3,6501.8699
8.6,low,0.090374342,Household,114.3176,7,medium,tier_2,supermarket_type1,1946.7992
5.78,reg,0.074451126,Snack_Foods,264.5568,0,medium,tier_3,supermarket_type2,6327.7632
8.195,low,0.031467128,Baking_Goods,91.8462,7,medium,tier_2,supermarket_type1,2313.655
13.65,reg,0.078786674,Dairy,184.824,12,small,tier_1,supermarket_type1,3355.632
17.35,low,0.056032247,Baking_Goods,102.3016,7,small,tier_2,supermarket_type1,1619.2256
20.25,low,0.058935522,Household,246.646,12,small,tier_1,supermarket_type1,2463.46
12.6,reg,0.064577332,Meat,230.5352,24,small,tier_1,grocery_store,687.1056
16.1,low,0.034306962,Fruits_and_Vegetables,252.3356,12,small,tier_1,supermarket_type1,3815.034
12.6,reg,0.053586458,Fruits_and_Vegetables,89.7856,24,medium,tier_3,supermarket_type3,966.7416
17.6,reg,0.076431919,Meat,113.2202,0,medium,tier_3,supermarket_type2,2025.3636
18.0,low,0.039090105,Snack_Foods,148.4418,7,medium,tier_2,supermarket_type1,4119.9704
12.5,low,0.031549131,Health_and_Hygiene,99.0384,11,medium,tier_3,grocery_store,197.0768
9.065,low,0.115233813,Frozen_Foods,94.4094,22,high,tier_3,supermarket_type1,2856.282
16.85,reg,0.159825617,Frozen_Foods,195.5478,5,small,tier_2,supermarket_type1,4262.4516
16.0,low,0.073080167,Household,228.4668,2,small,tier_2,supermarket_type1,2534.0348
9.3,low,0.066727717,Frozen_Foods,181.6292,22,high,tier_3,supermarket_type1,2371.5796
6.215,low,0.012146608,Fruits_and_Vegetables,37.9848,5,small,tier_2,supermarket_type1,782.9808
20.1,reg,0.022552083,Fruits_and_Vegetables,226.6036,2,small,tier_2,supermarket_type1,6501.8699
8.77,reg,0.047036036,Fruits_and_Vegetables,170.5422,2,small,tier_2,supermarket_type1,2759.0752
16.25,low,0.087158654,Dairy,95.141,5,small,tier_2,supermarket_type1,2220.443
15.15,low,0.027756137,Baking_Goods,150.4708,22,high,tier_3,supermarket_type1,2106.5912
13.15,low,0.092589917,Household,159.5604,22,high,tier_3,supermarket_type1,1901.5248
12.15,low,0.0,Household,117.615,22,high,tier_3,supermarket_type1,1514.695
12.6,low,0.077427883,Frozen_Foods,41.8454,24,small,tier_1,grocery_store,41.9454
20.85,low,0.121227447,Snack_Foods,197.5452,5,small,tier_2,supermarket_type1,4306.3944
18.2,reg,0.066284519,Fruits_and_Vegetables,247.2092,5,small,tier_2,supermarket_type1,3486.1288
8.3,low,0.03549838,Fruits_and_Vegetables,36.6506,0,medium,tier_3,supermarket_type2,455.4072
6.195,low,0.072131519,Snack_Foods,120.1098,7,medium,tier_2,supermarket_type1,2892.2352
15.1,low,0.0,Fruits_and_Vegetables,216.4166,7,medium,tier_2,supermarket_type1,2830.3158
11.5,low,0.021020616,Health_and_Hygiene,130.7942,7,medium,tier_2,supermarket_type1,2782.3782
19.0,low,0.111902259,Frozen_Foods,105.4622,5,small,tier_2,supermarket_type1,1905.5196
10.5,low,0.071548187,Frozen_Foods,120.2098,0,medium,tier_3,supermarket_type2,602.549
8.8,low,0.071540443,Snack_Foods,210.6612,10,medium,tier_1,supermarket_type1,2508.7344
12.6,low,0.121765124,Health_and_Hygiene,264.1884,24,small,tier_1,grocery_store,264.9884
17.75,low,0.014609738,Fruits_and_Vegetables,160.4262,7,small,tier_2,supermarket_type1,3182.524
12.6,reg,0.080697998,Frozen_Foods,39.8506,24,small,tier_1,grocery_store,37.9506
17.75,reg,0.156802171,Dairy,242.1538,5,small,tier_2,supermarket_type1,4326.3684
20.75,low,0.024144862,Fruits_and_Vegetables,123.373,5,small,tier_2,supermarket_type1,2093.941
16.7,reg,0.062297249,Snack_Foods,60.6562,0,medium,tier_3,supermarket_type2,592.562
12.6,low,0.052058711,Frozen_Foods,55.5588,24,medium,tier_3,supermarket_type3,1145.176
13.85,low,0.031402114,Others,40.248,7,medium,tier_2,supermarket_type1,319.584
15.35,reg,0.113217223,Fruits_and_Vegetables,191.1504,12,small,tier_1,supermarket_type1,1725.7536
12.1,low,0.0,Fruits_and_Vegetables,177.3002,5,small,tier_2,supermarket_type1,3044.7034
12.15,low,0.0,Household,118.515,0,medium,tier_3,supermarket_type2,1398.18
12.6,low,0.031139933,Dairy,74.8012,24,small,tier_1,grocery_store,303.6048
16.35,low,0.013363902,Others,106.128,5,small,tier_2,supermarket_type1,1917.504
12.6,low,0.030952737,Fruits_and_Vegetables,160.1578,24,medium,tier_3,supermarket_type3,3048.6982
7.27,low,0.07136748,Soft_Drinks,111.8518,0,medium,tier_3,supermarket_type2,2277.036
13.8,low,0.058192802,Dairy,246.9802,10,medium,tier_1,supermarket_type1,5896.3248
20.25,reg,0.022976493,Baking_Goods,240.3538,10,medium,tier_1,supermarket_type1,4086.0146
9.3,low,0.111220521,Breads,65.7826,12,small,tier_1,supermarket_type1,968.739
14.15,low,0.037967687,Starchy_Foods,125.6046,10,medium,tier_1,supermarket_type1,1618.5598
12.6,low,0.0,Health_and_Hygiene,164.5526,24,medium,tier_3,supermarket_type3,2302.3364
8.115,reg,0.032158866,Canned,154.8972,12,small,tier_1,supermarket_type1,1713.7692
12.6,reg,0.045068892,Snack_Foods,190.8872,24,small,tier_1,grocery_store,945.436
11.1,low,0.033176087,Household,120.1124,7,small,tier_2,supermarket_type1,1896.1984
12.5,low,0.018845298,Health_and_Hygiene,96.7384,5,small,tier_2,supermarket_type1,2759.0752
9.8,reg,0.056375879,Breads,84.6908,5,small,tier_2,supermarket_type1,1006.6896
19.7,reg,0.161356273,Canned,253.1014,0,medium,tier_3,supermarket_type2,2805.0154
14.3,reg,0.034605882,Baking_Goods,95.9726,2,medium,tier_2,supermarket_type1,2153.1972
19.75,low,0.033942546,Snack_Foods,213.5902,10,medium,tier_1,supermarket_type1,4460.1942
18.5,low,0.025740259,Meat,89.4172,22,high,tier_3,supermarket_type1,1605.9096
12.6,low,0.026938317,Household,174.1396,24,medium,tier_3,supermarket_type3,4012.1108
12.35,reg,0.033754478,Meat,199.0426,5,small,tier_2,supermarket_type1,3361.6242
12.6,low,0.015375557,Health_and_Hygiene,156.9604,24,medium,tier_3,supermarket_type3,4278.4308
5.365,reg,0.140458316,Seafood,169.7764,10,medium,tier_1,supermarket_type1,3263.7516
12.6,low,0.046333982,Health_and_Hygiene,97.2384,24,medium,tier_3,supermarket_type3,2660.5368
20.5,reg,0.0,Frozen_Foods,82.8592,5,small,tier_2,supermarket_type1,908.1512
8.71,low,0.139228412,Canned,49.5376,12,small,tier_1,supermarket_type1,1198.44
12.6,low,0.0,Seafood,109.4596,24,medium,tier_3,supermarket_type3,1833.6132
16.0,reg,0.0,Meat,48.1718,2,medium,tier_2,supermarket_type1,756.3488
17.6,low,0.00799436,Dairy,171.6422,22,high,tier_3,supermarket_type1,3793.7284
20.7,reg,0.121767168,Frozen_Foods,118.9466,7,high,tier_2,supermarket_type1,353.5398
13.0,reg,0.030083482,Canned,61.922,5,small,tier_2,supermarket_type1,1557.972
20.2,reg,0.118025091,Baking_Goods,195.811,2,small,tier_2,supermarket_type1,2553.343
20.35,low,0.060649213,Baking_Goods,232.7616,22,high,tier_3,supermarket_type1,2812.3392
18.6,low,0.151931742,Breakfast,101.1358,22,high,tier_3,supermarket_type1,1105.8938
12.6,low,0.063831013,Hard_Drinks,46.206,24,medium,tier_3,supermarket_type3,1304.968
13.35,low,0.103091351,Dairy,229.9352,2,medium,tier_2,supermarket_type1,2519.3872
17.85,low,0.052389407,Snack_Foods,120.9072,0,medium,tier_3,supermarket_type2,2817.6656
16.35,low,0.013355306,Others,105.528,22,high,tier_3,supermarket_type1,2024.032
14.85,reg,0.019550858,Dairy,263.791,7,high,tier_2,supermarket_type1,4207.856
21.25,low,0.01005532,Meat,183.1608,2,high,tier_2,supermarket_type1,2756.412
14.15,low,0.034845668,Snack_Foods,242.7828,22,high,tier_3,supermarket_type1,3167.8764
17.2,reg,0.025162022,Canned,145.9418,5,small,tier_2,supermarket_type1,1765.7016
12.6,low,0.022685222,Fruits_and_Vegetables,161.592,24,medium,tier_3,supermarket_type3,4314.384
10.85,low,0.162571649,Snack_Foods,107.4622,7,medium,tier_2,supermarket_type1,529.311
20.35,reg,0.014825605,Fruits_and_Vegetables,233.2958,12,small,tier_1,supermarket_type1,4206.5244
16.35,low,0.058034349,Household,124.802,11,small,tier_3,grocery_store,253.004
9.3,low,0.043785694,Hard_Drinks,191.6846,12,small,tier_1,supermarket_type1,3057.3536
12.6,reg,0.076798609,Soft_Drinks,231.8958,24,medium,tier_3,supermarket_type3,6501.8699
15.75,low,0.055241242,Baking_Goods,196.5452,2,medium,tier_2,supermarket_type1,3131.9232
14.85,low,0.061102235,Household,253.2698,7,medium,tier_2,supermarket_type1,2283.0282
18.6,low,0.039517121,Frozen_Foods,243.6802,2,medium,tier_2,supermarket_type1,5896.3248
16.35,low,0.029565309,Household,256.4646,0,medium,tier_3,supermarket_type2,515.3292
9.695,reg,0.128283243,Baking_Goods,226.1404,12,small,tier_1,supermarket_type1,3375.606
15.15,reg,0.012332667,Snack_Foods,130.0284,2,small,tier_2,supermarket_type1,3559.3668
14.3,reg,0.065195229,Fruits_and_Vegetables,88.9856,5,small,tier_2,supermarket_type1,1669.8264
10.895,low,0.108253944,Fruits_and_Vegetables,194.8794,11,small,tier_3,grocery_store,585.2382
8.39,low,0.121178848,Household,165.1868,2,small,tier_2,supermarket_type1,2784.3756
18.35,low,0.0,Dairy,151.934,22,high,tier_3,supermarket_type1,306.268
15.2,low,0.09698132,Health_and_Hygiene,116.3492,22,high,tier_3,supermarket_type1,2548.6824
20.2,low,0.064351908,Snack_Foods,259.4646,5,small,tier_2,supermarket_type1,2061.3168
12.6,low,0.079419801,Household,172.3106,24,medium,tier_3,supermarket_type3,5475.5392
8.71,reg,0.072301795,Canned,185.6924,7,medium,tier_2,supermarket_type1,3331.6632
12.15,low,0.021719387,Breads,163.1184,5,small,tier_2,supermarket_type1,3467.4864
8.06,low,0.021420031,Breakfast,232.0326,7,small,tier_2,supermarket_type1,3003.4238
11.5,low,0.195979015,Fruits_and_Vegetables,130.6652,11,small,tier_3,grocery_store,258.3304
14.85,low,0.018571641,Canned,187.3214,12,small,tier_1,supermarket_type1,4333.6922
11.8,low,0.0,Fruits_and_Vegetables,45.2402,0,medium,tier_3,supermarket_type2,1148.505
14.7,low,0.020952705,Hard_Drinks,143.5128,10,medium,tier_1,supermarket_type1,2444.8176
12.6,low,0.102371638,Household,221.2456,24,small,tier_1,grocery_store,663.1368
18.75,low,0.034278798,Household,214.1218,22,high,tier_3,supermarket_type1,4488.1578
7.235,low,0.0,Snack_Foods,115.1834,7,high,tier_2,supermarket_type1,1382.2008
12.6,low,0.038377013,Fruits_and_Vegetables,211.5586,24,medium,tier_3,supermarket_type3,4432.2306
19.6,low,0.025325897,Health_and_Hygiene,150.9024,10,medium,tier_1,supermarket_type1,3795.06
7.27,reg,0.020898691,Canned,92.2488,2,medium,tier_2,supermarket_type1,814.9392
15.1,reg,0.105881129,Fruits_and_Vegetables,42.0796,7,medium,tier_2,supermarket_type1,454.0756
7.81,low,0.112906337,Soft_Drinks,243.5486,11,medium,tier_3,grocery_store,488.6972
7.81,reg,0.055216312,Canned,125.5046,5,small,tier_2,supermarket_type1,3237.1196
6.465,low,0.125210375,Canned,266.8884,2,small,tier_2,supermarket_type1,1059.9536
12.6,low,0.058185842,Household,220.8456,24,medium,tier_3,supermarket_type3,4199.8664
10.8,low,0.098814721,Meat,100.5042,0,medium,tier_3,supermarket_type2,1884.8798
9.5,reg,0.022058724,Meat,196.8452,12,small,tier_1,supermarket_type1,3523.4136
20.7,reg,0.100091576,Fruits_and_Vegetables,125.5388,22,high,tier_3,supermarket_type1,2105.2596
8.895,low,0.075876602,Hard_Drinks,235.9616,2,high,tier_2,supermarket_type1,1874.8928
15.6,low,0.037841362,Snack_Foods,125.2704,0,medium,tier_3,supermarket_type2,2628.5784
9.0,low,0.081943273,Frozen_Foods,214.5534,22,high,tier_3,supermarket_type1,3440.8544
19.35,low,0.016645164,Frozen_Foods,120.9098,7,high,tier_2,supermarket_type1,1687.1372
19.7,reg,0.018061324,Meat,102.599,7,high,tier_2,supermarket_type1,2063.98
12.6,reg,0.028062401,Breads,44.0402,24,small,tier_1,grocery_store,91.8804
5.825,low,0.091857904,Household,160.7894,0,medium,tier_3,supermarket_type2,1617.894
12.6,low,0.036109413,Fruits_and_Vegetables,140.6154,24,medium,tier_3,supermarket_type3,4538.0928
12.85,low,0.108633372,Fruits_and_Vegetables,233.8642,0,medium,tier_3,supermarket_type2,2323.642
12.85,low,0.03324652,Snack_Foods,172.4422,7,medium,tier_2,supermarket_type1,4483.4972
17.5,low,0.016720132,Meat,139.918,22,high,tier_3,supermarket_type1,419.454
17.0,low,0.055433377,Dairy,221.1114,12,small,tier_1,supermarket_type1,4434.228
7.05,low,0.084966021,Snack_Foods,111.1912,12,small,tier_1,supermarket_type1,1965.4416
5.78,reg,0.074135053,Snack_Foods,264.0568,5,small,tier_2,supermarket_type1,2109.2544
